Location,Type,DOB,DOW,Cal Year,Fiscal Year,Week,Period,Quarter,Hours,Labor $,Hour %,SalaryCost,SalaryPercent,Total Payroll,Sales,Area
Long Beach,Year Ago,12/10/24,Tuesday,2024,2024,50,13,4,39.75,694,21.68,0,0,694,3286.66,SoCal 4
Manhattan Beach,Actual,12/10/24,Tuesday,2024,2024,50,13,4,32.19,758,21.26,0,0,758,3703.06,SoCal 4
Manhattan Beach,Scheduled,12/10/24,Tuesday,2024,2024,50,13,4,32.5,757,21.63,0,0,757,3500,SoCal 4
Manhattan Beach,Year Ago,12/10/24,Tuesday,2024,2024,50,13,4,35.38,728,31.83,0,0,728,2287.03,SoCal 4
Marina Del Rey,Actual,12/10/24,Tuesday,2024,2024,50,13,4,33.97,774,33.72,0,0,774,2295.2,SoCal 4
Marina Del Rey,Scheduled,12/10/24,Tuesday,2024,2024,50,13,4,34.5,785.5,39.28,0,0,785.5,2000,SoCal 4
Marina Del Rey,Year Ago,12/10/24,Tuesday,2024,2024,50,13,4,31.13,665,33.29,0,0,665,1996.57,SoCal 4
Newport Beach,Actual,12/10/24,Tuesday,2024,2024,50,13,4,28.79,601,19.24,183,6,784,3125.43,SoCal 4
Newport Beach,Scheduled,12/10/24,Tuesday,2024,2024,50,13,4,34,713.25,19.81,0,0,713.25,3600,SoCal 4
Newport Beach,Year Ago,12/10/24,Tuesday,2024,2024,50,13,4,28.63,468,13.65,177,5,645,3551.69,SoCal 4
Tustin,Actual,12/10/24,Tuesday,2024,2024,50,13,4,38.61,898,33.62,0,0,898,2670.54,SoCal 4
Tustin,Scheduled,12/10/24,Tuesday,2024,2024,50,13,4,36,833,31.43,0,0,833,2650,SoCal 4
Tustin,Year Ago,12/10/24,Tuesday,2024,2024,50,13,4,31.63,583,16.52,0,0,583,3527.91,SoCal 4
Westminster,Actual,12/10/24,Tuesday,2024,2024,50,13,4,24.52,571,38.01,0,0,571,1502.42,SoCal 4
Westminster,Scheduled,12/10/24,Tuesday,2024,2024,50,13,4,25.25,590,49.17,0,0,590,1200,SoCal 4
Westminster,Year Ago,12/10/24,Tuesday,2024,2024,50,13,4,23.33,457,31.3,0,0,457,1460.23,SoCal 4
Carson,Actual,12/11/24,Wednesday,2024,2024,50,13,4,38.49,864,23.44,0,0,864,3685.96,SoCal 4
Carson,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,38.5,871.5,29.05,0,0,871.5,3000,SoCal 4
Carson,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,34.99,706,22.58,0,0,706,3126.83,SoCal 4
Costa Mesa,Actual,12/11/24,Wednesday,2024,2024,50,13,4,23.31,526,32.41,0,0,526,1622.2,SoCal 4
Costa Mesa,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,25.25,598.25,33.24,0,0,598.25,1800,SoCal 4
Costa Mesa,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,27.02,595,20.85,0,0,595,2977.73,SoCal 4
El Segundo,Actual,12/11/24,Wednesday,2024,2024,50,13,4,39.65,888,20.92,0,0,888,4245.38,SoCal 4
El Segundo,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,37.5,833,20.83,0,0,833,4000,SoCal 4
El Segundo,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,40.06,772,18.74,0,0,772,4121.02,SoCal 4
Fountain Valley,Actual,12/11/24,Wednesday,2024,2024,50,13,4,28.3,646,26.63,0,0,646,2427.28,SoCal 4
Fountain Valley,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,27.25,624.25,34.68,0,0,624.25,1800,SoCal 4
Fountain Valley,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,32.26,571,39.94,0,0,571,1430.31,SoCal 4
Five Points,Actual,12/11/24,Wednesday,2024,2024,50,13,4,25.85,585,49.1,0,0,585,1191.53,SoCal 4
Five Points,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,26,594,49.5,0,0,594,1200,SoCal 4
Five Points,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,28.85,527,30.29,0,0,527,1740.51,SoCal 4
LBX,Actual,12/11/24,Wednesday,2024,2024,50,13,4,38.35,848,24.12,0,0,848,3516.36,SoCal 4
LBX,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,39,865.5,27.92,0,0,865.5,3100,SoCal 4
LBX,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,33,717,22.96,0,0,717,3123.12,SoCal 4
Long Beach,Actual,12/11/24,Wednesday,2024,2024,50,13,4,45,1054,35.88,0,0,1054,2936.91,SoCal 4
Long Beach,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,44.5,1041.75,34.73,0,0,1041.75,3000,SoCal 4
Long Beach,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,39.12,685,25.17,0,0,685,2720.66,SoCal 4
Manhattan Beach,Actual,12/11/24,Wednesday,2024,2024,50,13,4,30.54,718,29.69,0,0,718,2417.56,SoCal 4
Manhattan Beach,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,31,732,29.28,0,0,732,2500,SoCal 4
Manhattan Beach,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,32.22,663,26.19,0,0,663,2529.19,SoCal 4
Marina Del Rey,Actual,12/11/24,Wednesday,2024,2024,50,13,4,33.16,760,30.28,0,0,760,2509.49,SoCal 4
Marina Del Rey,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,33,756,37.8,0,0,756,2000,SoCal 4
Marina Del Rey,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,31.94,682,24.83,0,0,682,2744.71,SoCal 4
Newport Beach,Actual,12/11/24,Wednesday,2024,2024,50,13,4,32.25,669,23.05,183,6,852,2904.04,SoCal 4
Newport Beach,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,34,707.75,17.69,0,0,707.75,4000,SoCal 4
Newport Beach,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,30.21,503,14.38,177,5,680,3495.58,SoCal 4
Tustin,Actual,12/11/24,Wednesday,2024,2024,50,13,4,37.25,855,24.16,0,0,855,3538.88,SoCal 4
Tustin,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,32.5,767.5,27.91,0,0,767.5,2750,SoCal 4
Tustin,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,34.32,630,17.31,0,0,630,3639.28,SoCal 4
Westminster,Actual,12/11/24,Wednesday,2024,2024,50,13,4,23.18,558,30.02,0,0,558,1857.82,SoCal 4
Westminster,Scheduled,12/11/24,Wednesday,2024,2024,50,13,4,23.5,565.75,29.78,0,0,565.75,1900,SoCal 4
Westminster,Year Ago,12/11/24,Wednesday,2024,2024,50,13,4,28.38,532,27.61,0,0,532,1925.12,SoCal 4
Carson,Actual,12/12/24,Thursday,2024,2024,50,13,4,33.89,764,24.12,0,0,764,3169.59,SoCal 4
Carson,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,35.5,806,23.03,0,0,806,3500,SoCal 4
Carson,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,45.69,873,19.27,0,0,873,4532.92,SoCal 4
Costa Mesa,Actual,12/12/24,Thursday,2024,2024,50,13,4,24.91,605,55.1,0,0,605,1098.15,SoCal 4
Costa Mesa,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,25,618.25,34.35,0,0,618.25,1800,SoCal 4
Costa Mesa,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,25.6,532,26.77,0,0,532,2085.5,SoCal 4
El Segundo,Actual,12/12/24,Thursday,2024,2024,50,13,4,40.06,876,19.55,0,0,876,4624.37,SoCal 4
El Segundo,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,34,750.75,15.02,0,0,750.75,5000,SoCal 4
El Segundo,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,42.31,855,23.82,0,0,855,3588.51,SoCal 4
Fountain Valley,Actual,12/12/24,Thursday,2024,2024,50,13,4,22.31,522,28.89,0,0,522,1805.95,SoCal 4
Fountain Valley,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,21.5,503.5,27.97,0,0,503.5,1800,SoCal 4
Fountain Valley,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,32.91,546,21.71,0,0,546,2592.71,SoCal 4
Five Points,Actual,12/12/24,Thursday,2024,2024,50,13,4,27.45,628,59.15,0,0,628,1061.36,SoCal 4
Five Points,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,26.75,610.25,50.85,0,0,610.25,1200,SoCal 4
Five Points,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,33.55,607,28.53,0,0,607,2180.97,SoCal 4
LBX,Actual,12/12/24,Thursday,2024,2024,50,13,4,40.19,890,33.45,0,0,890,2662.1,SoCal 4
LBX,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,41.5,928.5,29.02,0,0,928.5,3200,SoCal 4
LBX,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,35.65,702,22.96,0,0,702,3060.13,SoCal 4
Long Beach,Actual,12/12/24,Thursday,2024,2024,50,13,4,38.22,887,28.66,0,0,887,3093.52,SoCal 4
Long Beach,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,41.5,950.75,27.96,0,0,950.75,3400,SoCal 4
Long Beach,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,50.23,977,15.89,0,0,977,6145.85,SoCal 4
Manhattan Beach,Actual,12/12/24,Thursday,2024,2024,50,13,4,28.54,672,28.53,0,0,672,2355.8,SoCal 4
Manhattan Beach,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,31.5,738,29.52,0,0,738,2500,SoCal 4
Manhattan Beach,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,34.45,747,22.61,0,0,747,3305.33,SoCal 4
Marina Del Rey,Actual,12/12/24,Thursday,2024,2024,50,13,4,30.73,713,27.89,0,0,713,2557.87,SoCal 4
Marina Del Rey,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,30.75,711,35.55,0,0,711,2000,SoCal 4
Marina Del Rey,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,31.78,630,27.31,0,0,630,2307.26,SoCal 4
Newport Beach,Actual,12/12/24,Thursday,2024,2024,50,13,4,30.77,687,24.41,183,6,870,2813.72,SoCal 4
Newport Beach,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,32,717.75,19.94,0,0,717.75,3600,SoCal 4
Newport Beach,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,34.11,650,15.01,177,4,827,4498.02,SoCal 4
Tustin,Actual,12/12/24,Thursday,2024,2024,50,13,4,48.93,1081,19.06,0,0,1081,5825.11,SoCal 4
Tustin,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,44.5,971.5,34.09,0,0,971.5,2850,SoCal 4
Tustin,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,37.63,683,20.82,0,0,683,3279.67,SoCal 4
Westminster,Actual,12/12/24,Thursday,2024,2024,50,13,4,23.37,560,35.34,0,0,560,1585.95,SoCal 4
Westminster,Scheduled,12/12/24,Thursday,2024,2024,50,13,4,23.5,563.25,29.64,0,0,563.25,1900,SoCal 4
Westminster,Year Ago,12/12/24,Thursday,2024,2024,50,13,4,25.89,510,21.69,0,0,510,2350.66,SoCal 4
Carson,Actual,12/13/24,Friday,2024,2024,50,13,4,37.08,837,21.79,0,0,837,3843.98,SoCal 4
Carson,Scheduled,12/13/24,Friday,2024,2024,50,13,4,36,814.5,23.27,0,0,814.5,3500,SoCal 4
Carson,Year Ago,12/13/24,Friday,2024,2024,50,13,4,46.84,917,19.18,0,0,917,4778.26,SoCal 4
Costa Mesa,Actual,12/13/24,Friday,2024,2024,50,13,4,25.48,573,34.09,0,0,573,1680.74,SoCal 4
Costa Mesa,Scheduled,12/13/24,Friday,2024,2024,50,13,4,26.25,589.75,31.04,0,0,589.75,1900,SoCal 4
Costa Mesa,Year Ago,12/13/24,Friday,2024,2024,50,13,4,23.23,471,20.06,0,0,471,2349.58,SoCal 4
El Segundo,Actual,12/13/24,Friday,2024,2024,50,13,4,31.4,645,20.59,0,0,645,3133.21,SoCal 4
El Segundo,Scheduled,12/13/24,Friday,2024,2024,50,13,4,32.25,662.63,16.57,0,0,662.63,4000,SoCal 4
El Segundo,Year Ago,12/13/24,Friday,2024,2024,50,13,4,39.17,825,26.4,0,0,825,3124.8,SoCal 4
Fountain Valley,Actual,12/13/24,Friday,2024,2024,50,13,4,27.41,622,26.46,0,0,622,2352.3,SoCal 4
Fountain Valley,Scheduled,12/13/24,Friday,2024,2024,50,13,4,26.25,584.75,34.4,0,0,584.75,1700,SoCal 4
Fountain Valley,Year Ago,12/13/24,Friday,2024,2024,50,13,4,33.39,607,23.3,0,0,607,2607.14,SoCal 4
Five Points,Actual,12/13/24,Friday,2024,2024,50,13,4,26.93,616,41.3,0,0,616,1491.38,SoCal 4
Five Points,Scheduled,12/13/24,Friday,2024,2024,50,13,4,28.5,654,43.6,0,0,654,1500,SoCal 4
Five Points,Year Ago,12/13/24,Friday,2024,2024,50,13,4,39.52,712,34.56,0,0,712,2122.76,SoCal 4
LBX,Actual,12/13/24,Friday,2024,2024,50,13,4,32.15,681,19.72,0,0,681,3451.94,SoCal 4
LBX,Scheduled,12/13/24,Friday,2024,2024,50,13,4,43.5,958.5,29.95,0,0,958.5,3200,SoCal 4
LBX,Year Ago,12/13/24,Friday,2024,2024,50,13,4,36.98,788,23.24,0,0,788,3390.64,SoCal 4
Long Beach,Actual,12/13/24,Friday,2024,2024,50,13,4,43.68,1038,30.49,0,0,1038,3402.94,SoCal 4
Long Beach,Scheduled,12/13/24,Friday,2024,2024,50,13,4,43,1016.25,29.89,0,0,1016.25,3400,SoCal 4
Long Beach,Year Ago,12/13/24,Friday,2024,2024,50,13,4,40.1,761,22.22,0,0,761,3425.49,SoCal 4
Manhattan Beach,Actual,12/13/24,Friday,2024,2024,50,13,4,33.22,738,29.82,0,0,738,2475.05,SoCal 4
Manhattan Beach,Scheduled,12/13/24,Friday,2024,2024,50,13,4,34.25,754.75,30.19,0,0,754.75,2500,SoCal 4
Manhattan Beach,Year Ago,12/13/24,Friday,2024,2024,50,13,4,38.46,794,27.68,0,0,794,2867.48,SoCal 4
Marina Del Rey,Actual,12/13/24,Friday,2024,2024,50,13,4,24.71,533,26.16,0,0,533,2039.11,SoCal 4
Marina Del Rey,Scheduled,12/13/24,Friday,2024,2024,50,13,4,25,540,27,0,0,540,2000,SoCal 4
Marina Del Rey,Year Ago,12/13/24,Friday,2024,2024,50,13,4,35.14,691,25.26,0,0,691,2737.06,SoCal 4
Newport Beach,Actual,12/13/24,Friday,2024,2024,50,13,4,27.41,629,20.11,183,6,812,3127.92,SoCal 4
Newport Beach,Scheduled,12/13/24,Friday,2024,2024,50,13,4,28,635.25,22.69,0,0,635.25,2800,SoCal 4
Newport Beach,Year Ago,12/13/24,Friday,2024,2024,50,13,4,35.23,645,23.36,177,6,822,2759.55,SoCal 4
Tustin,Actual,12/13/24,Friday,2024,2024,50,13,4,38,774,24.54,0,0,774,3153.25,SoCal 4
Tustin,Scheduled,12/13/24,Friday,2024,2024,50,13,4,34,693,23.49,0,0,693,2950,SoCal 4
Tustin,Year Ago,12/13/24,Friday,2024,2024,50,13,4,36.89,593,22.21,0,0,593,2670.54,SoCal 4
Westminster,Actual,12/13/24,Friday,2024,2024,50,13,4,23.43,542,17.66,0,0,542,3068.42,SoCal 4
Westminster,Scheduled,12/13/24,Friday,2024,2024,50,13,4,23.5,543.75,28.62,0,0,543.75,1900,SoCal 4
Westminster,Year Ago,12/13/24,Friday,2024,2024,50,13,4,27.31,515,23.37,0,0,515,2202.38,SoCal 4
Carson,Actual,12/14/24,Saturday,2024,2024,50,13,4,36.98,755,38.66,0,0,755,1953.31,SoCal 4
Carson,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,42,858,28.6,0,0,858,3000,SoCal 4
Carson,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,33.31,583,31.5,0,0,583,1849.91,SoCal 4
Costa Mesa,Actual,12/14/24,Saturday,2024,2024,50,13,4,26.79,596,35.13,0,0,596,1697.78,SoCal 4
Costa Mesa,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,26,578.75,32.15,0,0,578.75,1800,SoCal 4
Costa Mesa,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,21.99,483,29.89,0,0,483,1683.68,SoCal 4
El Segundo,Actual,12/14/24,Saturday,2024,2024,50,13,4,26.81,552,27.26,0,0,552,2023.52,SoCal 4
El Segundo,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,27,555.25,39.66,0,0,555.25,1400,SoCal 4
El Segundo,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,32.29,675,22.68,0,0,675,2977.81,SoCal 4
Fountain Valley,Actual,12/14/24,Saturday,2024,2024,50,13,4,32.36,720,45.39,0,0,720,1586.74,SoCal 4
Fountain Valley,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,33.25,738.25,33.56,0,0,738.25,2200,SoCal 4
Fountain Valley,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,43.32,712,23.73,0,0,712,3001.48,SoCal 4
Five Points,Actual,12/14/24,Saturday,2024,2024,50,13,4,26.35,583,31.09,0,0,583,1874.1,SoCal 4
Five Points,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,27.25,603.75,43.13,0,0,603.75,1400,SoCal 4
Five Points,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,29.5,576,26.9,0,0,576,2141.01,SoCal 4
LBX,Actual,12/14/24,Saturday,2024,2024,50,13,4,43.69,939,29.98,0,0,939,3132.75,SoCal 4
LBX,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,45.5,983.5,29.8,0,0,983.5,3300,SoCal 4
LBX,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,38.43,797,27.94,0,0,797,2853.39,SoCal 4
Long Beach,Actual,12/14/24,Saturday,2024,2024,50,13,4,40.49,823,20.08,0,0,823,4096.19,SoCal 4
Long Beach,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,39.5,803,20.59,0,0,803,3900,SoCal 4
Long Beach,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,52.64,1022,34.45,0,0,1022,3058.42,SoCal 4
Manhattan Beach,Actual,12/14/24,Saturday,2024,2024,50,13,4,33.08,726,22.61,0,0,726,3211.95,SoCal 4
Manhattan Beach,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,34.75,761.25,23.07,0,0,761.25,3300,SoCal 4
Manhattan Beach,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,49.04,978,32.9,0,0,978,2971.5,SoCal 4
Marina Del Rey,Actual,12/14/24,Saturday,2024,2024,50,13,4,26.46,583,26.71,0,0,583,2180.44,SoCal 4
Marina Del Rey,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,31,672,33.6,0,0,672,2000,SoCal 4
Marina Del Rey,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,35.03,738,28.77,0,0,738,2622.19,SoCal 4
Newport Beach,Actual,12/14/24,Saturday,2024,2024,50,13,4,26.9,595,25.53,183,8,778,2329.97,SoCal 4
Newport Beach,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,26.5,587.25,23.49,0,0,587.25,2500,SoCal 4
Newport Beach,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,38.84,693,37.37,177,9,870,1900.19,SoCal 4
Tustin,Actual,12/14/24,Saturday,2024,2024,50,13,4,48.04,1036,26.67,0,0,1036,3885.52,SoCal 4
Tustin,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,46.5,1010.5,33.68,0,0,1010.5,3000,SoCal 4
Tustin,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,36.63,600,17.56,0,0,600,3419.15,SoCal 4
Westminster,Actual,12/14/24,Saturday,2024,2024,50,13,4,22.82,525,24.28,0,0,525,2163.6,SoCal 4
Westminster,Scheduled,12/14/24,Saturday,2024,2024,50,13,4,23.5,541.25,28.49,0,0,541.25,1900,SoCal 4
Westminster,Year Ago,12/14/24,Saturday,2024,2024,50,13,4,31.03,556,22.31,0,0,556,2563.05,SoCal 4
Carson,Actual,12/15/24,Sunday,2024,2024,50,13,4,45.44,963,15.07,0,0,963,6663.7,SoCal 4
Carson,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,46,938,13.4,0,0,938,7000,SoCal 4
Carson,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,32.76,574,28.29,0,0,574,2027.14,SoCal 4
Costa Mesa,Actual,12/15/24,Sunday,2024,2024,50,13,4,25.49,587,32.16,0,0,587,1826.35,SoCal 4
Costa Mesa,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,26.25,610.25,38.14,0,0,610.25,1600,SoCal 4
Costa Mesa,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,21.74,474,23.24,0,0,474,2037.34,SoCal 4
El Segundo,Actual,12/15/24,Sunday,2024,2024,50,13,4,25.93,535,33.33,0,0,535,1606.63,SoCal 4
El Segundo,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,25,516.25,25.81,0,0,516.25,2000,SoCal 4
El Segundo,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,31.66,552,20.18,0,0,552,2737.12,SoCal 4
Fountain Valley,Actual,12/15/24,Sunday,2024,2024,50,13,4,25.72,575,27.64,0,0,575,2154.89,SoCal 4
Fountain Valley,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,26.75,594.75,31.3,0,0,594.75,1900,SoCal 4
Fountain Valley,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,37.01,609,18.75,0,0,609,3436.75,SoCal 4
Five Points,Actual,12/15/24,Sunday,2024,2024,50,13,4,23.71,547,31.42,0,0,547,1741.14,SoCal 4
Five Points,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,27,608.5,30.43,0,0,608.5,2000,SoCal 4
Five Points,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,31.83,597,33.64,0,0,597,1774.52,SoCal 4
LBX,Actual,12/15/24,Sunday,2024,2024,50,13,4,39.54,855,36.21,0,0,855,2359.69,SoCal 4
LBX,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,41.25,895.75,29.86,0,0,895.75,3000,SoCal 4
LBX,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,37.1,728,22.07,0,0,728,3298.3,SoCal 4
Long Beach,Actual,12/15/24,Sunday,2024,2024,50,13,4,39.84,851,21.52,0,0,851,3955.6,SoCal 4
Long Beach,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,39,834.75,26.09,0,0,834.75,3200,SoCal 4
Long Beach,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,54.39,1108,16.12,0,0,1108,6875.3,SoCal 4
Manhattan Beach,Actual,12/15/24,Sunday,2024,2024,50,13,4,33.31,768,24.99,0,0,768,3073.65,SoCal 4
Manhattan Beach,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,32.75,668.75,22.29,0,0,668.75,3000,SoCal 4
Manhattan Beach,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,41.1,785,21.32,0,0,785,3789.61,SoCal 4
Marina Del Rey,Actual,12/15/24,Sunday,2024,2024,50,13,4,32.14,719,24.75,0,0,719,2906.99,SoCal 4
Marina Del Rey,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,31.5,706.5,35.33,0,0,706.5,2000,SoCal 4
Marina Del Rey,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,34.36,678,28.38,0,0,678,2387.3,SoCal 4
Newport Beach,Actual,12/15/24,Sunday,2024,2024,50,13,4,27.55,562,29.87,183,10,745,1882.16,SoCal 4
Newport Beach,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,25.5,520.75,27.41,0,0,520.75,1900,SoCal 4
Newport Beach,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,36.54,665,43.29,177,12,842,1536.49,SoCal 4
Tustin,Actual,12/15/24,Sunday,2024,2024,50,13,4,33.34,775,23.34,0,0,775,3322.27,SoCal 4
Tustin,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,31.5,740.5,23.89,0,0,740.5,3100,SoCal 4
Tustin,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,34.13,608,21.11,0,0,608,2881.94,SoCal 4
Westminster,Actual,12/15/24,Sunday,2024,2024,50,13,4,24.19,585,28.05,0,0,585,2085.42,SoCal 4
Westminster,Scheduled,12/15/24,Sunday,2024,2024,50,13,4,24.5,591.25,29.56,0,0,591.25,2000,SoCal 4
Westminster,Year Ago,12/15/24,Sunday,2024,2024,50,13,4,27.55,539,23.59,0,0,539,2284.04,SoCal 4
Carson,Actual,12/16/24,Monday,2024,2024,51,13,4,37.64,846,27.14,0,0,846,3118.55,SoCal 4
Carson,Scheduled,12/16/24,Monday,2024,2024,51,13,4,35.25,796.75,39.84,0,0,796.75,2000,SoCal 4
Carson,Year Ago,12/16/24,Monday,2024,2024,51,13,4,40.86,802,30.03,0,0,802,2670.58,SoCal 4
Costa Mesa,Actual,12/16/24,Monday,2024,2024,51,13,4,25.59,593,39.47,0,0,593,1501.79,SoCal 4
Costa Mesa,Scheduled,12/16/24,Monday,2024,2024,51,13,4,25,595.25,37.2,0,0,595.25,1600,SoCal 4
Costa Mesa,Year Ago,12/16/24,Monday,2024,2024,51,13,4,27.9,573,27.31,0,0,573,2096.3,SoCal 4
El Segundo,Actual,12/16/24,Monday,2024,2024,51,13,4,31.94,656,27.32,0,0,656,2400.13,SoCal 4
El Segundo,Scheduled,12/16/24,Monday,2024,2024,51,13,4,34.5,706.88,28.28,0,0,706.88,2500,SoCal 4
El Segundo,Year Ago,12/16/24,Monday,2024,2024,51,13,4,33.23,749,34.92,0,0,749,2145.18,SoCal 4
Fountain Valley,Actual,12/16/24,Monday,2024,2024,51,13,4,26.21,536,32.79,0,0,536,1634.48,SoCal 4
Fountain Valley,Scheduled,12/16/24,Monday,2024,2024,51,13,4,26,531.5,35.43,0,0,531.5,1500,SoCal 4
Fountain Valley,Year Ago,12/16/24,Monday,2024,2024,51,13,4,31.13,553,27.93,0,0,553,1979.79,SoCal 4
Five Points,Actual,12/16/24,Monday,2024,2024,51,13,4,29.22,673,53.3,0,0,673,1262.64,SoCal 4
Five Points,Scheduled,12/16/24,Monday,2024,2024,51,13,4,27,616.5,34.25,0,0,616.5,1800,SoCal 4
Five Points,Year Ago,12/16/24,Monday,2024,2024,51,13,4,28.97,525,29.68,0,0,525,1768.99,SoCal 4
LBX,Actual,12/16/24,Monday,2024,2024,51,13,4,42.23,916,24.43,0,0,916,3751.49,SoCal 4
LBX,Scheduled,12/16/24,Monday,2024,2024,51,13,4,39.5,865,30.89,0,0,865,2800,SoCal 4
LBX,Year Ago,12/16/24,Monday,2024,2024,51,13,4,37.87,767,26.11,0,0,767,2936.75,SoCal 4
Long Beach,Actual,12/16/24,Monday,2024,2024,51,13,4,37.73,798,24.91,0,0,798,3288.87,SoCal 4
Long Beach,Scheduled,12/16/24,Monday,2024,2024,51,13,4,37.5,795,25.65,0,0,795,3100,SoCal 4
Long Beach,Year Ago,12/16/24,Monday,2024,2024,51,13,4,44.29,900,23.78,0,0,900,3784.32,SoCal 4
Manhattan Beach,Actual,12/16/24,Monday,2024,2024,51,13,4,26.05,621,25.69,0,0,621,2417.58,SoCal 4
Manhattan Beach,Scheduled,12/16/24,Monday,2024,2024,51,13,4,29.5,688,28.67,0,0,688,2400,SoCal 4
Manhattan Beach,Year Ago,12/16/24,Monday,2024,2024,51,13,4,38.52,775,31.73,0,0,775,2441.6,SoCal 4
Marina Del Rey,Actual,12/16/24,Monday,2024,2024,51,13,4,31.15,723,37.37,0,0,723,1934.95,SoCal 4
